rate,f0,vowel,cents,engine,estimated_hz,confidence,cents_error
48000,660,ah,100,synchronous,699.2893621195041,0.9994502301741998,0.10824080844025573
48000,660,ah,100,spectral,699.2895181831867,0.9994529671618527,0.10862717600966028
48000,660,ah,700,legacy,984.6367214503055,0.9992329760241689,-7.449375313256198
48000,660,ah,700,synchronous,988.9546850275948,0.9982035040002003,0.12607061829603458
48000,660,ah,700,spectral,988.954727534715,0.9981991841992118,0.12614502996840235
48000,660,ah,1200,legacy,1311.3293025419161,0.9970963265934729,-11.409488721354615
48000,660,ah,1200,synchronous,1320.3257400568755,0.9980204872590905,0.4271687177935124
48000,660,ah,1200,spectral,1320.3247660907707,0.998044284883052,0.42589163604498725
48000,660,ee,-1200,legacy,330.7637738686165,0.9927896583158949,4.00225305418392
48000,660,ee,-1200,synchronous,330.00422263604753,0.9974204127003641,0.022152498580271254
48000,660,ee,-1200,spectral,330.0034114392342,0.9986703764570123,0.0178968764591005
48000,660,ee,-700,legacy,440.99935607212643,0.9981050026495663,1.9726297040371352
48000,660,ee,-700,synchronous,440.5146546327304,0.9999826508616237,0.06878765526536833
48000,660,ee,-700,spectral,440.5148590438093,0.999989562448991,0.0695909959350958
48000,660,ee,-100,legacy,623.0796032953984,0.999958010662139,0.340559361688783
48000,660,ee,-100,synchronous,623.0115281395988,0.9999695674893757,0.15140140243505854
48000,660,ee,-100,spectral,623.0112280301549,0.9999708853732938,0.15056745348010475
48000,660,ee,25,legacy,669.5954196880238,0.999027754118544,-0.01163822193627623
48000,660,ee,25,synchronous,669.6340964024132,0.9988684661439529,0.08835725168664897
48000,660,ee,25,spectral,669.6341535286631,0.9989188525463208,0.08850494265000909
48000,660,ee,100,legacy,699.200245816154,0.9985622331312802,-0.11239891318496721
48000,660,ee,100,synchronous,699.279783981721,0.9985364062207419,0.08452800410289156
48000,660,ee,100,spectral,699.2799733338622,0.9985787027837961,0.0849967904703887
48000,660,ee,700,legacy,988.2590197749597,0.9949299367369194,-1.092168380236034
48000,660,ee,700,synchronous,988.9461865199984,0.9945229328885288,0.11119332497083013
48000,660,ee,700,spectral,988.951727947778,0.9977609323152276,0.12089403639993875
48000,660,ee,1200,legacy,1319.027979463768,0.9916223292381942,-1.275314349002769
48000,660,ee,1200,synchronous,1320.3651337537956,0.9945883798767513,0.47882164703899305
48000,660,ee,1200,spectral,1320.3321413507858,0.9979176305632597,0.435562185235103
48000,660,oo,-1200,legacy,334.54149122906784,0.9976733710006852,23.662951847940096
48000,660,oo,-1200,synchronous,330.00337322555805,0.9991381739230697,0.017696403316080973
48000,660,oo,-1200,spectral,330.0030593379401,0.9997803551164013,0.016049713511532143
48000,660,oo,-700,legacy,443.51079828483716,0.9993688243389741,11.803847432253287
48000,660,oo,-700,synchronous,440.51540331872496,0.999995055578852,0.07173000819443848
48000,660,oo,-700,spectral,440.5155141404132,0.9999980432913577,0.07216553951643692
48000,660,oo,-100,legacy,623.4500339990237,0.9999925835064302,1.3694996237197143
48000,660,oo,-100,synchronous,623.0095477335592,0.9999902266948563,0.14589821082264318
48000,660,oo,-100,spectral,623.0093523157467,0.999990875787924,0.14535517897806752
48000,660,oo,25,legacy,669.4277291455492,0.9996696358401967,-0.44525518906508765
48000,660,oo,25,synchronous,669.6437569024348,0.9996104443318865,0.11333278089052919
48000,660,oo,25,spectral,669.6435916683157,0.9996104027966721,0.11290560007190602
48000,660,oo,100,legacy,698.7850852357029,0.9995990915322678,-1.1406502658590292
48000,660,oo,100,synchronous,699.2897662117426,0.999464645938377,0.10924122125671194
48000,660,oo,100,spectral,699.2894955412078,0.9994631925837587,0.1085711211645905
48000,660,oo,700,legacy,984.5892651466037,0.9992639225459047,-7.532817203000096
48000,660,oo,700,synchronous,988.9551523317066,0.9981994107402511,0.12688866649444405
48000,660,oo,700,spectral,988.9546646369602,0.9982053525211594,0.1260349230698139
48000,660,oo,1200,legacy,1311.2384286220133,0.9971942234351745,-11.529465812890923
48000,660,oo,1200,synchronous,1320.3285914347437,0.9979970173579108,0.43090748995562433
48000,660,oo,1200,spectral,1320.3250477113243,0.9980459668797634,0.4262609020403746
96000,90,ah,-1200,legacy,0.0,0.7487577946315046,
96000,90,ah,-1200,synchronous,45.000004450532295,0.9998434996477539,0.00017122028134624706
96000,90,ah,-1200,spectral,45.00000613442505,0.9998804353006668,0.00023600277312350366
96000,90,ah,-700,legacy,60.16762967838334,0.817466095052531,2.8750252550983855
96000,90,ah,-700,synchronous,60.06780289188784,0.9999461736369363,0.00027248369785807017
96000,90,ah,-700,spectral,60.067808135577025,0.9999367082563071,0.0004236137948249111
96000,90,ah,-100,legacy,84.95917532921358,0.9978312814606717,0.2137132014538982
96000,90,ah,-100,synchronous,84.94868486727563,0.9999867867487271,-6.672490712019314e-05
96000,90,ah,-100,spectral,84.94872281279793,0.9999872848644205,0.0007065956645702023
96000,90,ah,25,legacy,91.30211560386313,0.9992851984729748,-0.1320537837825267
96000,90,ah,25,synchronous,91.30906850629458,0.9998019240722507,-0.00022065982961821514
96000,90,ah,25,spectral,91.30910863631563,0.9998057239702495,0.0005402114038186873
96000,90,ah,100,legacy,95.33965217736423,0.9976718061876855,-0.21836720022248624
96000,90,ah,100,synchronous,95.35167672307848,0.9999423386033203,-3.212318777891655e-05
96000,90,ah,100,spectral,95.35171556219186,0.9999431152553964,0.0006730514259199337
96000,90,ah,700,legacy,134.73975980875954,0.9149593185342599,-1.3855286888609037
96000,90,ah,700,synchronous,134.84770229316976,0.9999889266808415,0.0008393037844145375
96000,90,ah,700,spectral,134.84776454331745,0.9999855201616961,0.001638498346312966
96000,90,ah,1200,legacy,47.365663785545415,0.9919277816078014,-2311.3000785545128
96000,90,ah,1200,synchronous,180.00015712082774,0.9998435991492742,0.0015111822672031002
96000,90,ah,1200,spectral,180.00023939314528,0.9998407108802443,0.0023024738255635426
96000,90,ee,-1200,legacy,0.0,0.7176482463525584,
96000,90,ee,-1200,synchronous,45.00000651178978,0.999977392389803,0.0002505206970516762
96000,90,ee,-1200,spectral,45.00000439181437,0.9999416375875194,0.00016896129349475153
96000,90,ee,-700,legacy,60.42152341971604,0.7991357864430383,10.165069642035803
96000,90,ee,-700,synchronous,60.06781133789647,0.9999922715501247,0.0005159088941176566
96000,90,ee,-700,spectral,60.06781699856022,0.9999841902448476,0.000679056728864133
96000,90,ee,-100,legacy,84.97994375685923,0.997571321311439,0.636864850798859
96000,90,ee,-100,synchronous,84.94875578786004,0.9999981295735251,0.00137861917865419
96000,90,ee,-100,spectral,84.9487239286999,0.9999982345202045,0.0007293374717014301
96000,90,ee,25,legacy,91.29050954197534,0.9994550734141555,-0.352137256778489
96000,90,ee,25,synchronous,91.30911553228474,0.9999729160319523,0.0006709599811960367
96000,90,ee,25,spectral,91.30911537283296,0.999972157556412,0.0006679367525743584
96000,90,ee,100,legacy,95.31770245226254,0.9973883218256068,-0.6169892382279176
96000,90,ee,100,synchronous,95.35172279188696,0.9999918719175327,0.00080431591127044
96000,90,ee,100,spectral,95.35170717662598,0.9999920354627041,0.0005208005964248199
96000,90,ee,700,legacy,134.58152444197708,0.9041179442423645,-3.4198460806242896
96000,90,ee,700,synchronous,134.84780873069886,0.9999984981295761,0.0022057950081553193
96000,90,ee,700,spectral,134.84774882038516,0.9999959258692757,0.00143664051515845
96000,90,ee,1200,legacy,47.361823101033664,0.9911715780950895,-2311.4404628087696
96000,90,ee,1200,synchronous,180.00035509486938,0.9999719246232848,0.003415287345329304
96000,90,ee,1200,spectral,180.00021989085897,0.9999758129276229,0.002114901719936093
96000,90,oo,-1200,legacy,37.20821115434432,0.7701234379842595,-329.1647630843488
96000,90,oo,-1200,synchronous,45.000003659896365,0.9999755033502077,0.00014080304327026189
96000,90,oo,-1200,spectral,45.000008922262,0.9999476613614346,0.00034325604969862484
96000,90,oo,-700,legacy,60.50922975062136,0.8338838656897463,12.67626235396649
96000,90,oo,-700,synchronous,60.067826252783284,0.9999904508170914,0.0009457756748729845
96000,90,oo,-700,spectral,60.067805451481824,0.9999841800474792,0.00034625460276972795
96000,90,oo,-100,legacy,84.9979706308576,0.9979310403448234,1.0040741825948116
96000,90,oo,-100,synchronous,84.94884895939201,0.9999974105506224,0.003277430274540446
96000,90,oo,-100,spectral,84.94872081452446,0.999998014491364,0.000665871342850288
96000,90,oo,25,legacy,91.28125559131634,0.9996024296385783,-0.5276381560688521
96000,90,oo,25,synchronous,91.30910769618143,0.9999696776236436,0.0005223863216661151
96000,90,oo,25,spectral,91.30910632839291,0.9999702740480908,0.0004964528508786185
96000,90,oo,100,legacy,95.29622433485818,0.9977871504111809,-1.0071354247568047
96000,90,oo,100,synchronous,95.3518027175109,0.9999906338226074,0.0022554685442059295
96000,90,oo,100,spectral,95.35171877645486,0.9999913884400656,0.000731410538048441
96000,90,oo,700,legacy,134.37248628737802,0.9203977637210319,-6.110968199871917
96000,90,oo,700,synchronous,134.84795811083438,0.9999979505304561,0.004123600244298721
96000,90,oo,700,spectral,134.8477551292532,0.9999960851055835,0.0015176365049033005
96000,90,oo,1200,legacy,47.356111826064016,0.9926045313215559,-2311.6492417208233
96000,90,oo,1200,synchronous,180.00050173348927,0.9999689244096227,0.0048256493866458685
96000,90,oo,1200,spectral,180.00016899790276,0.9999722435184222,0.0016254154784396476
96000,220,ah,-1200,legacy,110.19134147201326,0.9476270414239895,3.0088099969175457
96000,220,ah,-1200,synchronous,110.00004643508406,0.9998761322107802,0.0007308180145933346
96000,220,ah,-1200,spectral,110.00005228480266,0.9999426292233082,0.0008228837190817428
96000,220,ah,-700,legacy,146.94896478914944,0.9863444589662241,1.3740063117719301
96000,220,ah,-700,synchronous,146.83247420925792,0.9999375435191448,0.0010641030272175256
96000,220,ah,-700,spectral,146.83251913057734,0.9999586431256141,0.0015937495254110365
96000,220,ah,-100,legacy,207.66860874170217,0.9997239050138869,0.1355567619420682
96000,220,ah,-100,synchronous,207.65266309781686,0.9998503341997995,0.002620437636783077
96000,220,ah,-100,spectral,207.65272209337408,0.9998473886587836,0.0031122931293468678
96000,220,ah,25,legacy,223.19315704533483,0.9999505166823281,-0.05287357734745106
96000,220,ah,25,synchronous,223.20053138033265,0.9999802498845964,0.004325707363175823
96000,220,ah,25,spectral,223.2005700748994,0.9999812440665751,0.004625838125438639
96000,220,ah,100,legacy,233.06442546114633,0.9998163125068477,-0.1296554565362417
96000,220,ah,100,synchronous,233.08250930757177,0.9999722032140581,0.004668587452401543
96000,220,ah,100,spectral,233.08250959775935,0.9999735412762379,0.004670742837770164
96000,220,ah,700,legacy,329.47911302615427,0.9933900324347752,-0.7798164610500085
96000,220,ah,700,synchronous,329.6292042197789,0.9999203377890278,0.00865178479228325
96000,220,ah,700,spectral,329.6292832934083,0.9999029163944335,0.009067084594068584
96000,220,ah,1200,legacy,439.70589305979337,0.9854307923389435,-1.1575868069996582
96000,220,ah,1200,synchronous,440.0042415198061,0.9999486038922388,0.01668870026240583
96000,220,ah,1200,spectral,440.0043707073683,0.9999547413751371,0.017196999620465208
96000,220,ee,-1200,legacy,30.403424773344025,0.8918072763298172,-2226.23732928212
96000,220,ee,-1200,synchronous,110.0000085534714,0.9999846636954199,0.00013461873048731571
96000,220,ee,-1200,spectral,110.00005608199159,0.999993492595116,0.0008826457148273187
96000,220,ee,-700,legacy,148.28845091459684,0.9547685372974105,17.083261147394566
96000,220,ee,-700,synchronous,146.83247152986957,0.9999921167831152,0.0010325115931327708
96000,220,ee,-700,spectral,146.83249701807523,0.9999957622472713,0.0013330312616473888
96000,220,ee,-100,legacy,207.81689939777877,0.9994931329465736,1.3713439979822888
96000,220,ee,-100,synchronous,207.65267567791628,0.9999837527785372,0.0027253199699247004
96000,220,ee,-100,spectral,207.65275399027334,0.9999842466169183,0.003378222673858589
96000,220,ee,25,legacy,223.09357214166192,0.9998420437734492,-0.8254924682883453
96000,220,ee,25,synchronous,223.20054210956448,0.9999977504074699,0.00440892764429113
96000,220,ee,25,spectral,223.20059221963726,0.9999978090753668,0.004797601675483459
96000,220,ee,100,legacy,232.894779235988,0.9994397151176819,-1.3902693957223204
96000,220,ee,100,synchronous,233.08245147599715,0.9999969922047363,0.004239039976499293
96000,220,ee,100,spectral,233.08247192906498,0.999996890500293,0.004390956371944914
96000,220,ee,700,legacy,328.15557748077464,0.9793919389971487,-7.74828369080627
96000,220,ee,700,synchronous,329.6292678824354,0.9999806232460201,0.008986145178136938
96000,220,ee,700,spectral,329.6292162011138,0.9999850412683078,0.008714711542460245
96000,220,ee,1200,legacy,52.397935798064,0.9924254910455393,-3683.9059683843266
96000,220,ee,1200,synchronous,440.00457694788116,0.999955460572236,0.018008470001730288
96000,220,ee,1200,spectral,440.0042852585958,0.9999851360835532,0.016860794235866894
96000,220,oo,-1200,legacy,30.514331645941187,0.8957692927918905,-2219.933552598869
96000,220,oo,-1200,synchronous,110.00017269974163,0.9999738372629224,0.0027180312570934404
96000,220,oo,-1200,spectral,110.0000618875456,0.9999795524801097,0.0009740163274089806
96000,220,oo,-700,legacy,147.2205709813817,0.9572717301555367,4.5708976575338625
96000,220,oo,-700,synchronous,146.83284554865276,0.9999854925372264,0.0054423891973722546
96000,220,oo,-700,spectral,146.8325259031198,0.999986647004666,0.001673601426663086
96000,220,oo,-100,legacy,207.68498429561348,0.9995113964113281,0.27206655501245136
96000,220,oo,-100,synchronous,207.6532945534732,0.999973595982978,0.007884978212476986
96000,220,oo,-100,spectral,207.65270882890462,0.9999730284120439,0.003001705116268698
96000,220,oo,25,legacy,223.1796578021918,0.999882308168846,-0.15758582054699857
96000,220,oo,25,synchronous,223.20096044396357,0.9999953313219622,0.007653696093690972
96000,220,oo,25,spectral,223.20055860930322,0.9999967637144367,0.004536906314163726
96000,220,oo,100,legacy,233.04983625157055,0.9994880110096068,-0.2380294688739684
96000,220,oo,100,synchronous,233.08266237458432,0.9999940167366037,0.005805501318882018
96000,220,oo,100,spectral,233.08252135867266,0.9999959619219784,0.004758097710731768
96000,220,oo,700,legacy,329.48208532620646,0.9810163852844109,-0.7641987067200154
96000,220,oo,700,synchronous,329.6292519819466,0.9999741445088637,0.008902634789690313
96000,220,oo,700,spectral,329.6291881254174,0.9999839483911639,0.00856725615518643
96000,220,oo,1200,legacy,52.382683198539794,0.9929458254082592,-3684.4099894537276
96000,220,oo,1200,synchronous,440.0046798480911,0.9999697409633937,0.01841333925924692
96000,220,oo,1200,spectral,440.00422420826266,0.9999854761605983,0.01662058652360341
96000,660,ah,-1200,legacy,334.49672991682843,0.9977853409554557,23.43129899016273
96000,660,ah,-1200,synchronous,330.0019338697202,0.999991054856208,0.010145367564189699
96000,660,ah,-1200,spectral,330.00191845169,0.9999973074037923,0.010064482524495832
96000,660,ah,-700,legacy,443.4666443361062,0.9993336405395851,11.631484944023605
96000,660,ah,-700,synchronous,440.5018228837079,0.9999953759492853,0.0183578134060595
96000,660,ah,-700,spectral,440.50167879178827,0.9999979472686779,0.017791511825975985
96000,660,ah,-100,legacy,623.4054883628537,0.999992350121364,1.2457981671764065
96000,660,ah,-100,synchronous,622.9700055627687,0.9999904562342512,0.03601397991667974
96000,660,ah,-100,spectral,622.9698127422067,0.9999906236408835,0.035478131366746726
96000,660,ah,25,legacy,669.3892713538266,0.9998317701729325,-0.5447152922388121
96000,660,ah,25,synchronous,669.6098433021682,0.9998642081627672,0.025653525054852445
96000,660,ah,25,spectral,669.6097412291792,0.999864749975479,0.025389621755037086
96000,660,ah,100,legacy,698.7499765415718,0.9998292580857528,-1.2276339392899434
96000,660,ah,100,synchronous,699.2597411519879,0.9999082227699266,0.03490648300538705
96000,660,ah,100,spectral,699.259746689856,0.9999087132578639,0.034920193712740986
96000,660,ah,700,legacy,984.4908320966744,0.9992335119506583,-7.705903760496364
96000,660,ah,700,synchronous,988.9344431931282,0.9999866944881055,0.09063551473523919
96000,660,ah,700,spectral,988.9344834601363,0.999986739137733,0.0907060063782988
96000,660,ah,1200,legacy,1311.1945008339524,0.9992269157123844,-11.587464842375375
96000,660,ah,1200,synchronous,1320.0930174328025,0.9997171475360735,0.12199187364054179
96000,660,ah,1200,spectral,1320.0931329412963,0.9997209848728168,0.12214335707859408
96000,660,ee,-1200,legacy,330.7889427863315,0.9928477573707788,4.133983409907522
96000,660,ee,-1200,synchronous,330.0017287981096,0.9999743231792295,0.009069534277619076
96000,660,ee,-1200,spectral,330.0018151203524,0.9999857785584501,0.009522392469813238
96000,660,ee,-700,legacy,441.0012126927615,0.9981091082567837,1.9799182364340653
96000,660,ee,-700,synchronous,440.50149429955366,0.9999867177309851,0.01706643103600758
96000,660,ee,-700,spectral,440.5015777090721,0.9999895039785807,0.01739424237484698
96000,660,ee,-100,legacy,623.040270855041,0.9999615342607513,0.2312702613139596
96000,660,ee,-100,synchronous,622.9703167352665,0.9999729260875485,0.036878728273414235
96000,660,ee,-100,spectral,622.970302742428,0.9999712741148062,0.03683984218510529
96000,660,ee,25,legacy,669.5712896808607,0.9996481333127928,-0.07402730272392757
96000,660,ee,25,synchronous,669.6107598476582,0.9996196801793095,0.02802319403424788
96000,660,ee,25,spectral,669.6107884042998,0.999639431393565,0.028097025328724372
96000,660,ee,100,legacy,699.179154369939,0.9997070734550897,-0.16462255124689384
96000,660,ee,100,synchronous,699.2609785169635,0.9997583413398089,0.03796996050241166
96000,660,ee,100,spectral,699.2609885016918,0.9997680053131242,0.03799468074575056
96000,660,ee,700,legacy,988.2319603486442,0.9990824646350225,-1.1395717842077495
96000,660,ee,700,synchronous,988.9354485303655,0.9999596221994704,0.09239546271072836
96000,660,ee,700,spectral,988.9348230895563,0.9999837938787813,0.0913005633736477
96000,660,ee,1200,legacy,1318.6768500535272,0.9977939956875792,-1.736235667738466
96000,660,ee,1200,synchronous,1320.0874230858753,0.9992337645973921,0.11465516003274898
96000,660,ee,1200,spectral,1320.0921413631847,0.9997037058324056,0.12084295304570063
96000,660,oo,-1200,legacy,334.5417880597692,0.997897291083022,23.664487930018055
96000,660,oo,-1200,synchronous,330.00209732910724,0.9999887626764641,0.01100289704304694
96000,660,oo,-1200,spectral,330.00192421235585,0.9999973235877592,0.010094703745316298
96000,660,oo,-700,legacy,443.49684438083756,0.9993691734165707,11.74937783681481
96000,660,oo,-700,synchronous,440.5019729353604,0.9999934375328696,0.018947537380274704
96000,660,oo,-700,spectral,440.5017161537742,0.9999980043846557,0.017938349721584874
96000,660,oo,-100,legacy,623.4107483265328,0.9999926971992098,1.260405336942479
96000,660,oo,-100,synchronous,622.970309776675,0.9999892965217555,0.036859390352632894
96000,660,oo,-100,spectral,622.96982990329,0.9999908766653298,0.03552582204241393
96000,660,oo,25,legacy,669.389192097837,0.999833358673685,-0.5449202711379424
96000,660,oo,25,synchronous,669.6101645965433,0.9998664716107204,0.026484211213508066
96000,660,oo,25,spectral,669.6097478921066,0.9998675093164154,0.02540684833619555
96000,660,oo,100,legacy,698.744179698129,0.9998313009336478,-1.2419963503247962
96000,660,oo,100,synchronous,699.2601319345922,0.9999096188535552,0.03587398609671413
96000,660,oo,100,spectral,699.2596929011072,0.999910401851574,0.034787023002977126
96000,660,oo,700,legacy,984.4430692297036,0.999264274642594,-7.789897135328564
96000,660,oo,700,synchronous,988.934836110376,0.9999845154179245,0.09132335768285689
96000,660,oo,700,spectral,988.934427818556,0.9999867592818305,0.09060859992430619
96000,660,oo,1200,legacy,1311.099294659318,0.9992505927234825,-11.713174762113603
96000,660,oo,1200,synchronous,1320.0924893146112,0.9996519396646835,0.12129927367565152
96000,660,oo,1200,spectral,1320.0932048722086,0.9997211935502734,0.12223769075702633
