rate,f0,vowel,cents,engine,pitch_error_cents,inharmonic_db,envelope_rmse_db,formant_fit_residual_db,rms_gain_db,rms_modulation_db,peak,dc,max_step,F1_hz,F1_error_hz,F1_error_percent,F2_hz,F2_error_hz,F2_error_percent,F3_hz,F3_error_hz,F3_error_percent
48000,90,oo,1200,spectral,-0.0008150682291782616,-43.12243645692054,13.295801281604765,7.448732861059691,-2.8201937328042175,0.9736261959586481,0.160003662109375,1.995704240269131e-06,0.00640869140625,277.0,-23.0,-7.666666666666666,982.0,112.0,12.873563218390816,3874.0,1634.0,72.94642857142857
48000,130,ah,0,legacy,-0.00022981846773956988,-52.92636417504602,0.28319566960105985,0.2831956696010592,0.0,1.2258689770424565,0.160003662109375,-1.7801920572916667e-07,0.016632080078125,730.0,0.0,0.0,1090.0,0.0,0.0,2440.0,0.0,0.0
48000,130,ah,0,synchronous,-0.00022981846773956988,-52.92636417504602,0.28319566960105985,0.2831956696010592,0.0,1.2258689770424565,0.160003662109375,-1.7801920572916667e-07,0.016632080078125,730.0,0.0,0.0,1090.0,0.0,0.0,2440.0,0.0,0.0
48000,130,ah,0,spectral,-0.00022981846773956988,-52.92636417504602,0.28319566960105985,0.2831956696010592,0.0,1.2258689770424565,0.160003662109375,-1.7801920572916667e-07,0.016632080078125,730.0,0.0,0.0,1090.0,0.0,0.0,2440.0,0.0,0.0
48000,130,ah,-0.1,legacy,-0.0005672133792425526,-53.38306472745785,0.3036214617748765,0.3008724029178078,-0.008007525515004284,1.219581716621272,0.15996909141540527,3.9468540085686576e-06,0.016629338264465332,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-0.1,synchronous,-0.0005371093311008537,-52.99362748165889,0.3013638478319612,0.2991431404346201,-0.008180260688259248,1.2835614649695515,0.1600029468536377,-2.8845750623279147e-06,0.016628026962280273,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-0.1,spectral,-0.0005396375398320657,-53.30987094811071,0.5579018042636446,0.5537520738263615,-0.01122022337832191,1.2156543408505753,0.16183245182037354,4.055052995681763e-06,0.016874194145202637,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,0.1,legacy,0.00011078047075216485,-52.990941628347336,0.3082941008261904,0.3046617481882871,-0.007664789083826841,1.257132234415581,0.15997648239135742,-4.043425950739119e-06,0.0166318416595459,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,0.1,synchronous,8.183835447937607e-05,-52.6517396774782,0.3086049011966068,0.3047151262218929,-0.007791481968943999,1.2923730770906405,0.15997314453125,2.6254231731096903e-06,0.016631722450256348,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,0.1,spectral,8.086825677642624e-05,-52.90991961618718,0.8112055882041717,0.7764662079914155,-0.01171336229967564,1.2485281301187936,0.16035640239715576,-3.88339575794008e-06,0.016632080078125,730.0,0.0,0.0,1087.0,-3.0,-0.27522935779816793,2427.0,-13.0,-0.5327868852459061
48000,130,ah,-1,legacy,-0.00553916500203535,-53.052986960858064,0.30744469774140004,0.2998099402991242,-0.013839358538539449,1.2869435488788223,0.1599506139755249,1.0166176491313511e-05,0.01661837100982666,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-1,synchronous,-0.0027104089343557318,-52.84012599578358,0.32395080229328327,0.320146157216945,-0.009268136069519168,1.2808465023687712,0.159978985786438,1.7090477049350737e-05,0.016624808311462402,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-1,spectral,-0.0027122266456508625,-53.26531127803787,0.5619509445761369,0.5409913739777117,-0.10696708636868182,1.2628246048390148,0.16335904598236084,1.417862872282664e-05,0.016994237899780273,728.0,-2.0,-0.2739726027397249,1086.0,-4.0,-0.3669724770642202,2431.0,-9.0,-0.36885245901638886
48000,130,ah,1,legacy,0.005291940435510357,-52.89902675375407,0.3015477697791356,0.30154776977913533,-0.016926220950838875,1.2798374523000406,0.15993499755859375,8.49323140250312e-06,0.016636252403259277,730.0,0.0,0.0,1090.0,0.0,0.0,2440.0,0.0,0.0
48000,130,ah,1,synchronous,0.0024613271212099584,-52.66019261786022,0.32317648594492154,0.3209777465605711,-0.00910253279713667,1.344171792997728,0.15997827053070068,2.4469155404302807e-06,0.016633152961730957,730.0,0.0,0.0,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,1,spectral,0.002455059718284934,-53.08525894754689,0.7179793094810888,0.6827804958052572,-0.11798900426804593,1.2755153142167817,0.160003662109375,4.794738358921475e-06,0.01664555072784424,728.0,-2.0,-0.2739726027397249,1086.0,-4.0,-0.3669724770642202,2428.0,-12.0,-0.4918032786885296
48000,130,ah,-5,legacy,-0.07484231169139907,-52.81592799332807,0.36692440724892234,0.3054458149242661,-0.17869482812504392,1.598420433325878,0.15988624095916748,-2.863387680715985e-05,0.016576290130615234,728.0,-2.0,-0.2739726027397249,1086.0,-4.0,-0.3669724770642202,2431.0,-9.0,-0.36885245901638886
48000,130,ah,-5,synchronous,-0.00056918810050909,-52.38905621508746,0.5813988025396435,0.5757778651065092,-0.012821827586286095,1.348147184330334,0.16001379489898682,2.8207674622535704e-05,0.01660335063934326,727.0,-3.0,-0.4109589041095929,1087.0,-3.0,-0.27522935779816793,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-5,spectral,-0.0005711401463158917,-53.30434452207027,0.5947957501430745,0.5572064823428514,-0.4845263969548683,1.3390728743409053,0.160003662109375,-2.0018410351541308e-05,0.016632080078125,727.0,-3.0,-0.4109589041095929,1083.0,-7.0,-0.6422018348623881,2433.0,-7.0,-0.2868852459016358
48000,130,ah,5,legacy,0.07448833033326883,-52.69920786398565,0.3180350009280009,0.30875835797042134,-0.18716498299813572,1.5748499110952763,0.15990090370178223,-1.597127980656094e-05,0.0166628360748291,731.0,1.0,0.136986301369868,1093.0,3.0,0.2752293577981568,2443.0,3.0,0.12295081967212962
48000,130,ah,5,synchronous,0.00020685609379008545,-52.943904801122706,0.6195111906540148,0.618325886345851,-0.015362970387334111,1.333923816205015,0.15991675853729248,-2.0801727142598893e-05,0.016652703285217285,731.0,1.0,0.136986301369868,1090.0,0.0,0.0,2437.0,-3.0,-0.12295081967212962
48000,130,ah,5,spectral,0.00019458798296053745,-52.9301873254552,0.5539640858552324,0.5486871848886666,-0.5333362253838348,1.313139422434983,0.160003662109375,-9.316636456383598e-06,0.016632080078125,728.0,-2.0,-0.2739726027397249,1086.0,-4.0,-0.3669724770642202,2440.0,0.0,0.0
48000,130,ah,-10,legacy,-0.346767396280825,-53.25361234620273,0.6187627282977408,0.47316878754081804,-0.6697007375896815,2.1100086400992617,0.1599060297012329,-2.7862352629502613e-05,0.016505956649780273,723.0,-7.0,-0.9589041095890427,1080.0,-10.0,-0.917431192660545,2423.0,-17.0,-0.6967213114754123
48000,130,ah,-10,synchronous,-0.000865922909413609,-52.90662249476421,0.8637837182717042,0.8532554002119784,-0.05767634003622105,1.3336711380697501,0.16008234024047852,-2.0255727900399103e-05,0.016572237014770508,727.0,-3.0,-0.4109589041095929,1087.0,-3.0,-0.27522935779816793,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-10,spectral,-0.0008689337570989361,-53.36469008390509,0.6352945646482119,0.5480758627163623,-0.758574383887243,1.350213814735468,0.160003662109375,-2.9640007350179883e-05,0.016632080078125,727.0,-3.0,-0.4109589041095929,1087.0,-3.0,-0.27522935779816793,2423.0,-17.0,-0.6967213114754123
48000,130,ah,10,legacy,0.34734366293146324,-53.22716066608435,0.518406156485431,0.47865278294942154,-0.6561083820114033,2.3308036582355034,0.15980184078216553,2.903367082277934e-05,0.01669180393218994,730.0,0.0,0.0,1093.0,3.0,0.2752293577981568,2450.0,10.0,0.4098360655737654
48000,130,ah,10,synchronous,0.0006614872591826443,-52.87316714308598,0.9644623720155232,0.9624479818337979,0.0027817843457304346,1.3139317261107308,0.15978074073791504,1.9519635372691686e-05,0.016668081283569336,733.0,3.0,0.4109589041095818,1093.0,3.0,0.2752293577981568,2440.0,0.0,0.0
48000,130,ah,10,spectral,0.0006493342822957239,-53.346122819972884,0.5941678750973746,0.5882380914892779,-0.8279091255506019,1.3170186968300601,0.160003662109375,7.343259950478872e-05,0.016698837280273438,730.0,0.0,0.0,1093.0,3.0,0.2752293577981568,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-25,legacy,-7.142168294246835,-51.45903842672203,3.0236919269332962,2.761154815038139,-2.5448270293036517,3.6347153137144366,0.15955936908721924,-1.8372577097680834e-05,0.016375064849853516,703.0,-27.0,-3.698630136986303,1057.0,-33.0,-3.027522935779814,2387.0,-53.0,-2.172131147540979
48000,130,ah,-25,synchronous,-0.0014874280705329433,-52.90155841652643,0.6972873724571426,0.6442184302319038,-0.12976486558625028,1.361678188226553,0.1601186990737915,-8.486207160684798e-05,0.01646721363067627,723.0,-7.0,-0.9589041095890427,1080.0,-10.0,-0.917431192660545,2437.0,-3.0,-0.12295081967212962
48000,130,ah,-25,spectral,-0.0014866278309043296,-53.318506411185744,0.7969422012062232,0.6743630387076909,-0.29372165062143357,1.3095819141926555,0.160003662109375,-7.245416856474347e-05,0.016632080078125,728.0,-2.0,-0.2739726027397249,1080.0,-10.0,-0.917431192660545,2418.0,-22.0,-0.901639344262295
48000,130,ah,25,legacy,7.308983265402506,-51.25311626090921,2.8594376744162857,2.8399217810848283,-2.5724626760938407,3.564425335086288,0.1596536636352539,2.5292775697178312e-05,0.01681816577911377,723.0,-7.0,-0.9589041095890427,1090.0,0.0,0.0,2457.0,17.0,0.6967213114754012
48000,130,ah,25,synchronous,0.002095231886580368,-52.70017994966047,0.5637792596155533,0.4531807676022654,-0.034332052386851906,1.3307022925248275,0.15917539596557617,-2.101552983125051e-05,0.01667177677154541,737.0,7.0,0.9589041095890316,1097.0,7.0,0.6422018348623881,2453.0,13.0,0.532786885245895
48000,130,ah,25,spectral,0.0020667841337594288,-53.11705232513303,0.5943425117864677,0.48797910377134557,-0.46912674035818025,1.3090185745412939,0.160003662109375,2.197654710875617e-05,0.016632080078125,737.0,7.0,0.9589041095890316,1094.0,4.0,0.3669724770642091,2453.0,13.0,0.532786885245895
48000,130,ah,-50,legacy,-4.008763125498197,-52.70071102890871,1.8917258561492432,1.062877438928992,-1.4215430169624332,4.306542057605479,0.15987467765808105,-5.922810071044498e-06,0.01612222194671631,703.0,-27.0,-3.698630136986303,1053.0,-37.0,-3.394495412844034,2363.0,-77.0,-3.155737704918038
48000,130,ah,-50,synchronous,-0.0018445342884125153,-52.81109593601868,0.9744092239410111,0.8195032699867865,-0.34789521435423787,1.4152979140709474,0.16040003299713135,1.4875444273153941e-05,0.016330957412719727,717.0,-13.0,-1.7808219178082174,1077.0,-13.0,-1.1926605504587129,2457.0,17.0,0.6967213114754012
48000,130,ah,-50,spectral,-0.0017710248198246855,-53.153670650178455,1.0254052318940714,0.7260906824462322,-0.3255818839371225,1.4212944472611264,0.160003662109375,4.6262434787220425e-06,0.016632080078125,723.0,-7.0,-0.9589041095890427,1077.0,-13.0,-1.1926605504587129,2403.0,-37.0,-1.5163934426229542
48000,130,ah,50,legacy,3.317635920290219,-52.990107952345376,1.6283422374021146,0.9582513328042299,-1.3875078643306769,4.175776618775405,0.15970242023468018,3.1754581464661493e-06,0.017097830772399902,746.0,16.0,2.191780821917799,1117.0,27.0,2.477064220183478,2506.0,66.0,2.704918032786896
48000,130,ah,50,synchronous,0.0022883490544842134,-52.84119525095135,1.0203993552909292,0.9005792601414381,-0.2835618806904907,1.3939975315775697,0.15703022480010986,1.398544344637129e-06,0.01650261878967285,743.0,13.0,1.7808219178082174,1107.0,17.0,1.559633027522933,2447.0,7.0,0.2868852459016358
48000,130,ah,50,spectral,0.002257376028438338,-53.250413776269,1.0117024136033939,0.757956152377246,-0.6612746277976429,1.2978758675711968,0.160003662109375,-2.7724152637852564e-05,0.016632080078125,743.0,13.0,1.7808219178082174,1107.0,17.0,1.559633027522933,2470.0,30.0,1.2295081967213184
48000,130,ah,-100,legacy,-18.934587735259576,-50.839438907081835,4.386159185673591,3.682998154678543,-1.2143884012819055,4.580654077590361,0.15970706939697266,-4.857145249843597e-06,0.015645146369934082,681.0,-49.0,-6.712328767123288,1026.0,-64.0,-5.871559633027523,2338.0,-102.0,-4.180327868852462
48000,130,ah,-100,synchronous,0.0010520876841926174,-53.041620752570815,1.3657604654128914,1.2715834275206266,-0.8048024957354729,1.5823369359438657,0.16246390342712402,1.957060562239753e-05,0.016579508781433105,701.0,-29.0,-3.9726027397260277,1086.0,-4.0,-0.3669724770642202,2446.0,6.0,0.24590163934425924
48000,130,ah,-100,spectral,0.000997234052937266,-53.128552458873045,1.88957161223597,1.3489763612913905,-0.03199219463309051,1.358352666945564,0.16499221324920654,1.4731706016593509e-05,0.016811132431030273,711.0,-19.0,-2.602739726027392,1060.0,-30.0,-2.752293577981646,2374.0,-66.0,-2.704918032786885
48000,130,ah,100,legacy,16.456320038581172,-49.9686162071922,2.982198114486191,1.5905073899930224,-1.3279713501877322,4.095025987495017,0.15970778465270996,1.710512571864658e-05,0.017598628997802734,763.0,33.0,4.520547945205489,1144.0,54.0,4.954128440366978,2573.0,133.0,5.450819672131146
48000,130,ah,100,synchronous,0.0012971576581238492,-52.837511012395204,1.3504519562874147,1.1733614125811451,-0.9838251979048482,1.4130194308648971,0.1497485637664795,3.39393276307318e-05,0.015459060668945312,757.0,27.0,3.698630136986303,1073.0,-17.0,-1.559633027522933,2437.0,-3.0,-0.12295081967212962
48000,130,ah,100,spectral,0.0013248440966779952,-53.361541397885404,1.545749006585674,1.2560229443890372,-0.8096584361939497,1.1089906994529914,0.160003662109375,-8.087093217505349e-05,0.016632080078125,750.0,20.0,2.7397260273972712,1117.0,27.0,2.477064220183478,2503.0,63.0,2.581967213114744
48000,130,ah,-200,legacy,-33.072437323412096,-39.20976292071153,5.194471655107236,1.524053278513778,-1.5906486048016413,4.466124937677362,0.15967774391174316,2.8319441609912448e-05,0.014786243438720703,644.0,-86.0,-11.780821917808215,960.0,-130.0,-11.926605504587151,2168.0,-272.0,-11.147540983606552
48000,130,ah,-200,synchronous,0.00340409354867597,-52.78973682119882,1.294066733587895,1.1464551021805471,-0.577665076091707,1.5291371923016124,0.1672687530517578,1.2445656789673699e-05,0.017186522483825684,754.0,24.0,3.287671232876721,1090.0,0.0,0.0,2443.0,3.0,0.12295081967212962
48000,130,ah,-200,spectral,0.0032287672391519222,-52.42670631008507,3.012567724882896,2.3459316807273582,0.26517778806464143,1.4434654849917805,0.17664217948913574,1.2102429237630632e-05,0.017627954483032227,725.0,-5.0,-0.6849315068493178,1056.0,-34.0,-3.119266055045866,2315.0,-125.0,-5.122950819672134
48000,130,ah,200,legacy,28.905944239838906,-36.96588428234798,5.3456483191732636,1.516595659151012,-1.3951344716436689,3.535269652939783,0.15974807739257812,-5.396323071585761e-06,0.018636703491210938,807.0,77.0,10.547945205479458,1213.0,123.0,11.284403669724764,2723.0,283.0,11.598360655737693
48000,130,ah,200,synchronous,0.0010468034690558758,-52.843408141267425,1.3448011095037486,1.21105347885767,-0.9528349847821829,0.5379441762365669,0.14805865287780762,5.7372769547833333e-05,0.01505589485168457,690.0,-40.0,-5.47945205479452,1090.0,0.0,0.0,2443.0,3.0,0.12295081967212962
48000,130,ah,200,spectral,0.0009729142288625371,-53.166752203721856,2.4974776859390038,2.1308972811729716,-1.2846130494663228,0.43995351755941925,0.160003662109375,3.456539577907986e-06,0.016632080078125,773.0,43.0,5.890410958904102,1110.0,20.0,1.83486238532109,2533.0,93.0,3.8114754098360626
48000,130,ah,-300,legacy,-51.077973310409874,-31.11634710397049,7.0455864217695865,1.7675039123117193,-1.535591006021496,4.3107373536727795,0.15978646278381348,8.094723025957743e-05,0.013982534408569336,610.0,-120.0,-16.43835616438356,907.0,-183.0,-16.788990825688078,2047.0,-393.0,-16.106557377049178
48000,130,ah,-300,synchronous,-0.0003724394318178617,-52.86176256417072,1.0944643289708726,1.0745570501043933,-0.46871799670475045,1.3577564681739247,0.1721327304840088,-4.0301018291049535e-05,0.01766502857208252,727.0,-3.0,-0.4109589041095929,1103.0,13.0,1.192660550458724,2447.0,7.0,0.2868852459016358
48000,130,ah,-300,spectral,-0.00023173004427127675,-51.657415131164655,4.337244203365954,3.4188482850673156,0.7972412646386835,1.322488656991372,0.1884397268295288,-3.96082384718789e-05,0.01895904541015625,708.0,-22.0,-3.013698630136985,1033.0,-57.0,-5.229357798165135,2271.0,-169.0,-6.926229508196724
48000,130,ah,300,legacy,41.857661670727936,-24.555359919086527,7.509956297373039,1.547561161773098,-1.4847853091611976,4.022047219915797,0.15983057022094727,-4.664026200771332e-06,0.019728899002075195,853.0,123.0,16.84931506849314,1287.0,197.0,18.073394495412852,2883.0,443.0,18.155737704918028
48000,130,ah,300,synchronous,0.0017369930059205718,-52.765406035941005,1.0833917890474054,0.9584928825300955,0.009112537070194222,0.4800516208677601,0.15402758121490479,5.250424146652222e-06,0.015933871269226074,717.0,-13.0,-1.7808219178082174,1113.0,23.0,2.110091743119269,2437.0,-3.0,-0.12295081967212962
48000,130,ah,300,spectral,0.0017561525272586805,-52.626187340955035,3.427695142654408,3.1007915387464684,-2.0045090950177764,0.4102753600660185,0.160003662109375,-5.901385512616899e-06,0.016632080078125,723.0,-7.0,-0.9589041095890427,1153.0,63.0,5.779816513761471,2530.0,90.0,3.688524590163933
48000,130,ah,-500,legacy,-91.55293535841663,-14.608151849814321,9.977387146833943,2.8893761200053243,-1.515606565332028,4.211784828721468,0.15995001792907715,-8.34202186928855e-06,0.012449145317077637,547.0,-183.0,-25.068493150684933,807.0,-283.0,-25.963302752293583,1831.0,-609.0,-24.959016393442624
48000,130,ah,-500,synchronous,-0.0014370835228121256,-52.983321187404485,1.1439902588556559,1.09270405812261,-0.5407606064479759,0.8469784297523015,0.18228769302368164,-1.0406544639004601e-05,0.018735289573669434,741.0,11.0,1.5068493150685036,1100.0,10.0,0.917431192660545,2446.0,6.0,0.24590163934425924
48000,130,ah,-500,spectral,-0.0011800974008669334,-50.40308948428936,5.368567763552673,3.370046552744923,1.6017937829072504,0.7139709973899546,0.20196354389190674,-1.5912200841638777e-05,0.020412683486938477,744.0,14.0,1.9178082191780854,1016.0,-74.0,-6.788990825688068,2128.0,-312.0,-12.786885245901637
48000,130,ah,500,legacy,65.55417194885099,-8.869969659530735,11.44733078397612,1.5634918326329652,-1.4548673381072132,3.2494717802403854,0.15991485118865967,5.492981109354231e-05,0.02213883399963379,957.9999999999999,227.9999999999999,31.23287671232875,1446.0,356.0,32.66055045871559,3236.0,796.0,32.62295081967213
48000,130,ah,500,synchronous,-0.0015416790778409108,-52.65852932858586,1.3730192711656244,1.0252236787873865,-1.2779703658245753,1.1036214689888,0.132942795753479,7.772818207740784e-07,0.01424264907836914,763.0,33.0,4.520547945205489,1103.0,13.0,1.192660550458724,2437.0,-3.0,-0.12295081967212962
48000,130,ah,500,spectral,-0.00156420549442858,-51.968307204654025,4.648039800306016,4.383856996127055,-2.9411714256321178,0.9146675637707982,0.160003662109375,4.5769703057077195e-06,0.016632080078125,767.0,37.0,5.068493150684938,1103.0,13.0,1.192660550458724,2503.0,63.0,2.581967213114744
48000,130,ah,-700,legacy,-138.07834802389894,-9.34563430769151,12.58129634105595,5.080999999272394,-1.4416441345824718,4.200750258269299,0.15970981121063232,-0.00010203615658813052,0.011079788208007812,487.99999999999994,-242.00000000000006,-33.15068493150686,720.0,-370.0,-33.944954128440365,1644.0,-796.0,-32.622950819672134
48000,130,ah,-700,synchronous,-0.0016726480630424522,-52.81683554442894,1.3514475159443196,1.2862763851097572,-0.5706403066988411,2.4764214144868273,0.19313526153564453,-2.0147073600027296e-05,0.019848227500915527,747.0,17.0,2.328767123287667,1084.0,-6.0,-0.5504587155963248,2447.0,7.0,0.2868852459016358
48000,130,ah,-700,spectral,-0.0017629171988023725,-50.02142081598435,7.166582207554501,3.52072910442219,1.4115442239106528,2.037786728743991,0.1875298023223877,3.2276242143578e-05,0.01801168918609619,711.0,-19.0,-2.602739726027392,973.0,-117.0,-10.733944954128438,1885.0,-555.0,-22.745901639344257
48000,130,ah,700,legacy,86.38927717384071,-4.089408667797072,16.082843644749612,6.562790511433289,-1.4674041118371604,2.6631233370972653,0.15992403030395508,-5.029360039366616e-05,0.02480912208557129,1045.0,315.0,43.150684931506845,1560.0,470.0,43.11926605504588,3579.0,1139.0,46.68032786885246
48000,130,ah,700,synchronous,-0.0011526416414424792,-52.95605825670041,0.5803014755628271,0.5398757722683265,0.2893383819334761,0.4218076612251862,0.1427316665649414,2.900457216633691e-05,0.0142136812210083,724.0,-6.0,-0.8219178082191747,1083.0,-7.0,-0.6422018348623881,2440.0,0.0,0.0
48000,130,ah,700,spectral,-0.0011533856253782622,-51.19858575867204,6.962092554243914,5.792858622793947,-3.9456523257686635,0.5656579224309565,0.160003662109375,2.0952725576029884e-05,0.016632080078125,698.9999999999999,-31.000000000000114,-4.246575342465764,1116.0,26.0,2.3853211009174258,3586.0,1146.0,46.96721311475409
48000,130,ah,-1200,legacy,-289.2035242834694,-4.0461571562527805,18.628556818301472,10.623400765213125,-1.4597669077772357,3.5498417085261424,0.15971362590789795,-2.3420900106430053e-07,0.008295774459838867,364.9999999999999,-365.0000000000001,-50.00000000000002,788.0,-302.0,-27.70642201834862,4154.0,1714.0,70.24590163934425
48000,130,ah,-1200,synchronous,0.00022309183444663505,-52.87814897358287,1.4561197113118285,1.391661550038518,-0.5673896802881525,2.842881824046996,0.22307145595550537,-1.8222878376642862e-07,0.02291548252105713,750.0,20.0,2.7397260273972712,1093.0,3.0,0.2752293577981568,2447.0,7.0,0.2868852459016358
48000,130,ah,-1200,spectral,0.0006630019555152336,-49.27144567211616,10.913473890744662,7.017898810515729,-1.4121665968459705,2.5169755005724714,0.160003662109375,1.4178454875946046e-07,0.016632080078125,571.0,-159.0,-21.780821917808225,946.0,-144.0,-13.211009174311927,1345.0,-1095.0,-44.877049180327866
48000,130,ah,1200,legacy,128.29748063382578,-1.2842448459697442,35.397594020141206,28.151317839659722,-1.4534560341220912,0.10698210810090777,0.15990948677062988,-3.6109238862991336e-07,0.032985806465148926,1307.0,577.0,79.04109589041096,1962.0,872.0,80.0,3346.0,906.0,37.13114754098361
48000,130,ah,1200,synchronous,-0.00019516373021788859,-52.682865222320984,0.30212609442752225,0.29578695369280245,1.0806800462780524,0.40005784476946094,0.13744878768920898,-3.076841433842977e-07,0.014947295188903809,730.0,0.0,0.0,1087.0,-3.0,-0.27522935779816793,2437.0,-3.0,-0.12295081967212962
48000,130,ah,1200,spectral,-0.00019575715332017818,-48.18199996463646,12.622180649030666,8.181166603982126,-4.409765200638494,0.6033378053824213,0.160003662109375,-8.131480879253812e-08,0.016632080078125,674.9999999999999,-55.000000000000114,-7.534246575342484,1683.0,593.0,54.403669724770644,3809.0,1369.0,56.10655737704917
48000,130,ee,0,legacy,-0.00023785377844211622,-52.94553500067049,0.11524444233321368,0.11524444233321526,0.0,0.9234789368565087,0.160003662109375,-6.357828776041667e-08,0.008331298828125,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,130,ee,0,synchronous,-0.00023785377844211622,-52.94553500067049,0.11524444233321368,0.11524444233321526,0.0,0.9234789368565087,0.160003662109375,-6.357828776041667e-08,0.008331298828125,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,130,ee,0,spectral,-0.00023785377844211622,-52.94553500067049,0.11524444233321368,0.11524444233321526,0.0,0.9234789368565087,0.160003662109375,-6.357828776041667e-08,0.008331298828125,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,130,ee,-0.1,legacy,-0.0005746663237557207,-52.9556849994269,0.14377619482636167,0.14072269104214094,-0.0008714503712122343,0.9547586708091218,0.15997278690338135,1.187953684065077e-07,0.00832974910736084,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,130,ee,-0.1,synchronous,-0.0005612423168928238,-52.924972283408415,0.13902959694880498,0.13768455488069298,-0.0011533125140094384,1.3169494421303853,0.15999996662139893,-1.6988482740190294e-06,0.008325695991516113,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,130,ee,-0.1,spectral,-0.000545965783057757,-52.94595347070061,0.2646680148220357,0.26214820500170505,-0.003431448398418567,0.9510075123059314,0.1630237102508545,1.517724659707811e-07,0.008461356163024902,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,130,ee,0.1,legacy,0.00010111140267737493,-52.9559247763412,0.14897603723450417,0.14439487709973448,-0.0013718367140783388,0.9447674079799278,0.15997111797332764,-1.9397172662946912e-07,0.008330106735229492,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,130,ee,0.1,synchronous,5.694783917755184e-05,-52.92194430913176,0.14484935665706403,0.14027828668683143,-0.001218414317914329,1.3443595633391094,0.15999317169189453,1.620683405134413e-06,0.008327245712280273,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,130,ee,0.1,spectral,7.238109448806494e-05,-52.690195211321665,0.4989101703432532,0.4847402061222637,-0.003710292724611681,0.9427079730341305,0.16218209266662598,-1.3333227899339465e-07,0.00837409496307373,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3003.0,-7.0,-0.23255813953488857
48000,130,ee,-1,legacy,-0.0055371214045412875,-53.32805320596107,0.16241245329609735,0.1420715320178765,-0.005343212765945263,1.3359508684425,0.1599942445755005,2.2449369231859844e-05,0.008314013481140137,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,130,ee,-1,synchronous,-0.0027307365499493253,-53.306580107876506,0.16169616116895896,0.15350226542244544,-0.0005024271691108537,1.2313673558688194,0.16004276275634766,-1.3638453351126776e-05,0.008324027061462402,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3007.0,-3.0,-0.09966777408637606
48000,130,ee,-1,spectral,-0.0027082977767548607,-53.401421147898425,0.3172922666882549,0.29096324004696805,-0.03470312385220908,1.3115796303343974,0.16259515285491943,2.0950569046868218e-05,0.008383631706237793,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3003.0,-7.0,-0.23255813953488857
48000,130,ee,1,legacy,0.005264854939760764,-53.3225090829029,0.13944161142607492,0.13944161142607528,-0.009145574899682742,1.1995500062512194,0.1599947214126587,1.1354792449209426e-05,0.008327841758728027,270.0,0.0,0.0,2290.0,0.0,0.0,3010.0,0.0,0.0
48000,130,ee,1,synchronous,0.0024271816421920153,-53.297960863178105,0.13717793517727253,0.1353446426190216,-0.0019714596946611034,1.3914117162784942,0.1599513292312622,1.1016685101721022e-05,0.008324742317199707,270.0,0.0,0.0,2290.0,0.0,0.0,3007.0,-3.0,-0.09966777408637606
48000,130,ee,1,spectral,0.0024377243869297114,-53.15104721093859,0.44443806718093665,0.42351595744291815,-0.03621742099764077,1.177635967835169,0.16085386276245117,1.0467055771085951e-05,0.008331298828125,270.0,0.0,0.0,2287.0,-3.0,-0.13100436681222627,3003.0,-7.0,-0.23255813953488857
